company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_pct,roa_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,fcf_conversion_pct,cfo_quality_score,capital_allocation_pattern,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
TCS,2016-03,22.4,28.24,34.24,41.71,27.57,0.0,False,1023.06,,False,-22577.0,1.23,14099.0,4.61,45.96,Moderate,Reinvestor,24338.0,360.77,0.14,0.28,17.59,,,,3545.8
TCS,2017-03,22.34,27.39,30.57,36.31,25.76,0.0,False,1141.62,,False,-41691.0,1.15,8328.0,14.32,25.77,Moderate,Reinvestor,26357.0,437.63,0.13,0.28,21.38,,,,2101.67
TCS,2017-03,22.34,27.39,30.57,36.31,25.76,0.0,False,1141.62,,False,-41691.0,1.15,8328.0,14.32,25.77,Moderate,Reinvestor,26357.0,437.63,0.13,0.28,21.38,,,,2101.67
TCS,2018-03,21.02,26.41,30.4,37.03,24.62,0.0,False,695.35,,False,-35761.0,1.17,28171.0,2.52,86.64,Moderate,Liquidating Assets,25880.0,445.7,0.14,0.23,20.36,,,,7061.76
TCS,2018-03,21.02,26.41,30.4,37.03,24.62,0.0,False,695.35,,False,-35761.0,1.17,28171.0,2.52,86.64,Moderate,Liquidating Assets,25880.0,445.7,0.14,0.23,20.36,,,,7061.76
TCS,2019-03,21.55,26.97,35.29,43.11,27.71,0.0,False,221.3,,False,-29268.0,1.29,30238.0,1.12,76.54,Moderate,Liquidating Assets,31562.0,238.52,0.11,0.05,19.52,,,,7580.64
TCS,2019-03,21.55,26.97,35.29,43.11,27.71,0.0,False,221.3,,False,-29268.0,1.29,30238.0,1.12,76.54,Moderate,Liquidating Assets,31562.0,238.52,0.11,0.05,19.52,,,,7580.64
TCS,2020-03,20.67,26.83,38.57,38.71,27.01,0.1,False,50.54,,False,-18182.0,1.31,41337.0,5.71,98.17,Moderate,Liquidating Assets,32447.0,224.34,0.26,6.8,20.62,,,,10355.81
TCS,2020-03,20.67,26.83,38.57,38.71,27.01,0.1,False,50.54,,False,-18182.0,1.31,41337.0,5.71,98.17,Moderate,Liquidating Assets,32447.0,224.34,0.26,6.8,20.62,,,,10355.81
TCS,2021-03,19.83,28.35,37.67,42.82,25.05,0.09,False,76.08,,False,-21578.0,1.26,30846.0,4.85,66.27,Moderate,Reinvestor,32562.0,233.6,0.13,6.0,23.63,,,,7732.14
TCS,2021-03,19.83,28.35,37.67,42.82,25.05,0.09,False,76.08,,False,-21578.0,1.26,30846.0,4.85,66.27,High Quality,Shareholder Returns,32562.0,233.6,0.13,6.0,23.63,,,,7732.14
TCS,2022-03,20.05,27.67,43.13,48.26,27.28,0.09,False,72.8,,False,-22667.0,1.36,39211.0,0.38,73.9,High Quality,Shareholder Returns,38449.0,243.55,0.11,5.55,20.83,,,,9825.36
TCS,2022-03,20.05,27.67,43.13,48.26,27.28,0.09,False,72.8,,False,-22667.0,1.36,39211.0,0.38,73.9,High Quality,Shareholder Returns,38449.0,243.55,0.11,5.55,20.83,,,,9825.36
TCS,2023-03,18.76,26.28,46.78,54.03,29.61,0.09,False,80.5,,False,-29475.0,1.58,42513.0,0.24,71.74,High Quality,Liquidating Assets,42303.0,247.06,0.24,5.38,18.61,,,,10652.04
TCS,2023-03,18.76,26.28,46.78,54.03,29.61,0.09,False,80.5,,False,-29475.0,1.58,42513.0,0.24,71.74,High Quality,Liquidating Assets,42303.0,247.06,0.24,5.38,18.61,,,,10652.04
TCS,2024-03,19.14,26.69,50.94,58.94,31.69,0.09,False,87.1,,False,-23741.0,1.66,50429.0,2.53,78.43,High Quality,Liquidating Assets,46099.0,249.97,0.13,5.51,18.41,,,,12632.69
TCS,2024-03,19.14,26.69,50.94,58.94,31.69,0.09,False,87.1,,False,-23741.0,1.66,50429.0,2.53,78.43,Moderate,Liquidating Assets,46099.0,249.97,0.13,5.51,18.41,30.77,26.78,28.68,12632.69
TECHM,2013-03,19.02,20.69,24.09,0.75,14.55,0.25,False,12.44,,False,-2719.0,0.77,233.0,9.05,16.39,Moderate,Mixed,261.4,211.95,0.38,15.36,12.44,,,,72.66
TECHM,2013-03,19.02,20.69,24.09,0.75,14.55,0.25,False,12.44,,False,-2719.0,0.77,233.0,9.05,16.39,Moderate,Mixed,261.4,211.95,0.38,15.36,12.44,,,,72.66
TECHM,2014-03,16.29,22.19,33.35,39.25,19.21,0.04,False,55.2,,False,-1109.0,1.18,1887.0,1.55,45.23,Moderate,Liquidating Assets,612.4,196.2,0.49,2.28,8.49,,,,488.96
TECHM,2014-03,16.29,22.19,33.35,39.25,19.21,0.04,False,55.2,,False,-1109.0,1.18,1887.0,1.55,45.23,Moderate,Liquidating Assets,612.4,196.2,0.49,2.28,8.49,,,,488.96
TECHM,2015-03,11.75,18.54,21.71,27.16,13.4,0.06,False,62.3,,False,-1403.0,1.14,583.0,8.24,13.9,Moderate,Reinvestor,531.8,127.58,0.83,3.53,10.82,,,,157.47
TECHM,2015-03,11.75,18.54,21.71,27.16,13.4,0.06,False,62.3,,False,-1403.0,1.14,583.0,8.24,13.9,Moderate,Reinvestor,531.8,127.58,0.83,3.53,10.82,,,,157.47
TECHM,2016-03,11.43,16.08,20.75,20.64,13.44,0.07,False,48.59,,False,-206.0,1.18,1684.0,5.48,39.53,Moderate,Reinvestor,605.4,167.33,1.16,4.84,11.84,,,,432.4
TECHM,2016-03,11.43,16.08,20.75,20.64,13.44,0.07,False,48.59,,False,-206.0,1.18,1684.0,5.48,39.53,Moderate,Reinvestor,605.4,167.33,1.16,4.84,11.84,,,,432.4
TECHM,2017-03,9.78,14.36,17.35,16.18,10.94,0.08,False,38.44,,False,-1030.0,1.12,1178.0,9.93,28.15,High Quality,Shareholder Returns,570.2,187.21,0.98,5.24,13.97,,,,304.02
TECHM,2017-03,9.78,14.36,17.35,16.18,10.94,0.08,False,38.44,,False,-1030.0,1.12,1178.0,9.93,28.15,High Quality,Shareholder Returns,570.2,187.21,0.98,5.24,13.97,,,,304.02
TECHM,2018-03,12.3,15.31,20.09,11.61,12.44,0.13,False,37.82,,False,-2444.0,1.01,235.0,10.79,4.99,High Quality,Shareholder Returns,757.2,213.16,0.87,7.88,11.55,,,,69.96
TECHM,2018-03,12.3,15.31,20.09,11.61,12.44,0.13,False,37.82,,False,-2444.0,1.01,235.0,10.79,4.99,High Quality,Shareholder Returns,757.2,213.16,0.87,7.88,11.55,,,,69.96
TECHM,2019-03,12.35,18.05,21.14,19.96,12.82,0.1,False,51.17,,False,-5346.0,1.04,2328.0,6.06,37.12,High Quality,Shareholder Returns,857.8,228.43,0.68,5.97,12.76,,,,593.58
TECHM,2019-03,12.35,18.05,21.14,19.96,12.82,0.1,False,51.17,,False,-5346.0,1.04,2328.0,6.06,37.12,High Quality,Shareholder Returns,857.8,228.43,0.68,5.97,12.76,,,,593.58
TECHM,2020-03,10.57,14.93,17.87,7.88,10.44,0.17,False,34.87,,False,-2178.0,0.99,5439.0,2.93,98.84,High Quality,Liquidating Assets,779.4,250.15,0.82,9.83,11.82,,,,1369.47
TECHM,2020-03,10.57,14.93,17.87,7.88,10.44,0.17,False,34.87,,False,-2178.0,0.99,5439.0,2.93,98.84,High Quality,Liquidating Assets,779.4,250.15,0.82,9.83,11.82,,,,1369.47
TECHM,2021-03,11.5,17.95,17.51,14.8,10.99,0.12,False,43.59,,False,-7337.0,0.96,2661.0,14.35,39.16,High Quality,Shareholder Returns,870.6,284.5,2.04,7.33,21.38,,,,675.25
TECHM,2021-03,11.5,17.95,17.51,14.8,10.99,0.12,False,43.59,,False,-7337.0,0.96,2661.0,14.35,39.16,High Quality,Shareholder Returns,870.6,284.5,2.04,7.33,21.38,,,,675.25
TECHM,2022-03,12.61,17.96,20.94,19.02,12.68,0.1,False,56.04,,False,-2266.0,1.01,5765.0,1.08,71.88,High Quality,Liquidating Assets,1126.0,306.22,0.83,5.89,11.84,,,,1452.81
TECHM,2022-03,12.61,17.96,20.94,19.02,12.68,0.1,False,56.04,,False,-2266.0,1.01,5765.0,1.08,71.88,High Quality,Liquidating Assets,1126.0,306.22,0.83,5.89,11.84,,,,1452.81
TECHM,2023-03,9.11,14.57,17.39,16.81,10.6,0.1,False,26.77,,False,-648.0,1.16,5346.0,0.42,68.87,High Quality,Shareholder Returns,971.4,317.32,1.87,5.98,10.46,,,,1345.78
TECHM,2023-03,9.11,14.57,17.39,16.81,10.6,0.1,False,26.77,,False,-648.0,1.16,5346.0,0.42,68.87,High Quality,Shareholder Returns,971.4,317.32,1.87,5.98,10.46,,,,1345.78
TECHM,2024-03,4.61,8.67,8.99,6.91,5.56,0.1,False,13.86,,False,-701.0,1.21,5058.0,2.53,112.25,High Quality,Shareholder Returns,479.4,302.37,6.26,5.88,12.26,,,,1269.29
TECHM,2024-03,4.61,8.67,8.99,6.91,5.56,0.1,False,13.86,,False,-701.0,1.21,5058.0,2.53,112.25,High Quality,Shareholder Returns,479.4,302.37,6.26,5.88,12.26,49.89,12.9,-0.81,1269.29
TITAN,2013-03,7.16,10.02,36.8,50.05,12.32,0.0,False,21.82,,False,-3.0,1.72,411.0,1.4,40.53,Moderate,Reinvestor,725.0,22.13,3.59,0.0,5.46,,,,116.82
TITAN,2014-03,6.73,9.58,29.13,9.26,12.03,0.32,False,13.38,,False,804.0,1.79,-826.0,2.48,-78.89,Accrual Risk,Growth Funded by Debt,735.0,28.35,3.4,13.21,-5.08,,,,-194.53
TITAN,2015-03,6.85,9.68,26.46,33.18,13.91,0.03,False,15.06,,False,97.0,2.03,385.0,0.99,33.39,Accrual Risk,Reinvestor,816.0,34.65,3.06,1.7,4.22,,,,108.06
TITAN,2016-03,5.99,8.33,19.25,22.91,10.64,0.03,False,24.0,,False,83.0,1.78,417.0,1.41,44.41,Accrual Risk,Reinvestor,675.0,39.4,4.3,1.78,5.11,,,,113.22
TITAN,2017-03,5.26,8.78,16.47,-16.53,8.29,0.44,False,29.53,,False,1451.0,1.58,759.0,7.19,65.21,Moderate,Reinvestor,697.0,47.56,4.59,22.38,12.91,,,,197.25
TITAN,2018-03,6.84,10.2,21.65,-0.9,11.57,0.33,False,32.34,,False,1655.0,1.69,47.0,0.61,2.86,Moderate,Other,1102.0,57.19,2.63,17.76,-0.32,,,,21.77
TITAN,2019-03,7.02,10.08,22.88,-6.4,11.86,0.39,False,40.98,,False,2285.0,1.69,446.0,4.03,22.37,Moderate,Reinvestor,1389.0,68.2,2.3,20.44,6.28,,,,121.94
TITAN,2020-03,7.09,11.7,22.39,-15.66,11.02,0.53,False,15.76,,False,3404.0,1.55,-113.0,1.12,-4.59,Moderate,Other,1493.0,74.93,1.61,26.3,-1.65,,,,-18.12
TITAN,2021-03,4.5,7.97,12.99,-49.71,5.92,0.75,False,9.38,,False,2814.0,1.32,1340.0,12.93,77.68,High Quality,Shareholder Returns,974.0,84.24,3.8,34.29,19.12,,,,340.85
TITAN,2022-03,7.63,11.61,23.63,-40.52,10.37,0.78,False,16.15,,False,6981.0,1.36,441.0,4.05,13.19,Moderate,Other,2198.0,104.53,1.41,34.34,-2.51,,,,120.66
TITAN,2023-03,8.07,12.03,27.63,-36.49,12.12,0.79,False,17.29,,False,6852.0,1.5,-444.0,4.47,-9.09,High Quality,Mixed,3274.0,133.16,0.82,34.67,3.38,,,,-99.05
TITAN,2024-03,6.84,10.36,37.22,-102.6,11.08,1.65,False,9.41,,False,13183.0,1.62,1506.0,0.37,28.46,Moderate,Reinvestor,3496.0,105.54,0.8,49.22,3.32,38.23,36.98,37.28,390.29
TORNTPHARM,2013-03,13.58,21.76,30.59,0.27,11.59,0.49,False,20.53,,False,633.0,0.85,-94.0,7.71,-13.49,Accrual Risk,Mixed,87.0,169.29,10.34,18.47,4.78,,,,-9.56
TORNTPHARM,2014-03,15.92,22.89,34.89,-8.89,13.22,0.59,False,16.76,,False,946.0,0.83,181.0,10.02,18.95,Moderate,Mixed,132.8,111.94,3.77,22.54,14.36,,,,61.26
TORNTPHARM,2015-03,16.2,22.0,30.15,-64.13,9.6,1.1,False,7.46,,False,2442.0,0.59,-1303.0,45.58,-127.75,Moderate,Mixed,150.2,146.53,3.33,35.04,17.47,,,,-311.76
TORNTPHARM,2016-03,25.92,40.87,49.6,10.21,19.5,0.67,False,15.03,,False,1572.0,0.75,1873.0,13.0,68.53,Moderate,Reinvestor,346.6,205.53,1.96,26.47,41.0,,,,492.0
TORNTPHARM,2017-03,16.06,23.68,21.47,-24.32,9.73,0.58,False,7.77,,False,1706.0,0.61,211.0,13.72,15.32,Moderate,Reinvestor,186.8,255.94,2.68,26.14,17.35,,,,64.56
TORNTPHARM,2018-03,11.39,22.67,14.67,-101.61,4.76,1.4,False,5.35,,False,5970.0,0.42,-3783.0,78.61,-280.43,High Quality,Mixed,135.6,271.94,5.16,45.37,15.03,,,,-938.04
TORNTPHARM,2019-03,5.68,25.84,9.23,-75.89,3.09,1.28,False,3.34,,False,5685.0,0.54,1552.0,3.21,78.27,High Quality,Shareholder Returns,87.2,277.94,15.14,42.78,23.43,,,,392.5
TORNTPHARM,2020-03,12.91,27.33,21.25,-65.97,7.32,1.2,False,5.08,,False,5782.0,0.57,1622.0,2.88,74.75,High Quality,Liquidating Assets,205.0,283.76,5.17,41.28,17.55,,,,415.87
TORNTPHARM,2021-03,15.64,30.98,21.45,-36.85,8.9,0.83,False,7.19,,False,4693.0,0.57,1561.0,5.55,62.94,High Quality,Shareholder Returns,250.4,343.41,3.75,34.63,25.05,,,,401.75
TORNTPHARM,2022-03,9.13,28.57,13.05,-24.78,6.02,0.68,False,8.4,,False,3844.0,0.66,1607.0,2.3,66.1,High Quality,Shareholder Returns,155.4,350.18,13.51,31.54,21.19,,,,408.8
TORNTPHARM,2023-03,12.94,29.54,20.09,-36.6,8.52,0.87,False,8.67,,False,5170.0,0.66,33.0,24.27,1.16,High Quality,Mixed,249.0,183.37,4.82,36.75,24.62,,,,18.64
TORNTPHARM,2024-03,15.44,31.39,24.15,-8.53,11.42,0.59,False,9.93,,False,3849.0,0.74,3106.0,1.49,92.22,High Quality,Shareholder Returns,331.2,202.84,3.44,27.73,30.44,27.35,30.65,30.39,789.25
TRENT,2013-03,-1.27,0.23,-2.19,-26.49,-1.22,0.28,False,2.17,,False,26.0,0.97,-245.0,12.95,-4900.0,Accrual Risk,Mixed,-27.0,37.3,322.22,15.53,1.45,,,,-62.42
TRENT,2014-03,-0.81,-0.43,-1.92,-32.73,-0.98,0.34,False,3.12,,False,32.0,1.21,-94.0,2.06,940.0,Moderate,Pre-Revenue,-19.0,30.03,657.89,17.15,-1.97,,,,-24.43
TRENT,2015-03,5.65,3.85,9.07,-11.96,5.85,0.19,False,13.45,,False,-473.0,1.03,-316.0,13.4,-359.09,Accrual Risk,Growth Funded by Debt,129.0,43.09,20.16,12.1,-0.44,,,,-73.86
TRENT,2016-03,3.26,5.34,3.76,-20.63,2.55,0.27,False,3.67,,False,-667.0,0.78,11.0,5.81,12.22,Moderate,Reinvestor,55.0,44.36,98.18,18.54,6.47,,,,5.14
TRENT,2017-03,4.69,7.4,5.49,-16.25,3.83,0.25,False,4.67,,False,-688.0,0.82,58.0,2.43,43.28,Moderate,Reinvestor,85.0,46.88,45.88,17.64,5.63,,,,18.0
TRENT,2018-03,4.03,9.64,5.45,-11.15,3.72,0.25,False,5.34,,False,-632.0,0.92,73.0,0.19,35.1,High Quality,Shareholder Returns,87.0,48.33,50.57,16.74,3.57,,,,21.55
TRENT,2019-03,3.61,9.16,5.77,-14.9,3.71,0.3,False,5.31,,False,-389.0,1.03,-16.0,1.41,-6.64,Moderate,Mixed,95.0,49.88,47.37,19.3,0.8,,,,-0.73
TRENT,2020-03,3.04,15.17,4.44,8.69,1.92,0.13,False,2.57,,False,-1215.0,0.63,-448.0,23.21,-84.69,High Quality,Mixed,106.0,66.33,27.36,5.45,10.36,,,,-109.65
TRENT,2021-03,-6.98,4.4,-7.83,-7.24,-3.16,0.13,False,1.2,,True,-1187.0,0.45,303.0,0.69,265.79,Moderate,Liquidating Assets,-181.0,64.25,8.29,5.24,10.99,,,,71.26
TRENT,2022-03,0.78,13.23,1.48,-154.39,0.45,2.0,False,2.3,,False,3441.0,0.58,114.0,1.24,19.16,Moderate,Liquidating Assets,35.0,65.67,162.86,61.16,1.29,,,,29.18
TRENT,2023-03,4.78,13.52,15.18,-108.41,4.88,1.72,False,3.56,,False,3354.0,1.02,492.0,1.25,44.17,High Quality,Shareholder Returns,394.0,72.11,4.57,55.23,7.22,,,,129.21
TRENT,2024-03,11.94,15.93,36.31,4.6,20.62,0.43,False,8.04,,False,337.0,1.73,841.0,4.11,42.67,High Quality,Shareholder Returns,1477.0,113.0,0.54,24.48,10.9,42.15,,,227.47
TVSMOTOR,2013-03,2.64,5.83,22.02,-58.6,5.86,1.19,False,5.51,,False,720.0,2.22,344.0,1.6,78.54,High Quality,Shareholder Returns,,,15.15,31.59,6.18,,,,93.63
TVSMOTOR,2014-03,2.23,5.87,16.11,-18.02,5.15,0.63,False,6.7,,False,289.0,2.31,235.0,2.8,47.76,High Quality,Shareholder Returns,,,19.79,20.04,5.61,,,,64.62
TVSMOTOR,2015-03,3.2,5.9,24.75,-34.18,7.18,0.84,False,11.05,,False,580.0,2.24,-332.0,4.05,-54.88,High Quality,Mixed,,,8.54,24.49,0.81,,,,-74.22
TVSMOTOR,2016-03,3.77,7.2,23.58,-13.07,8.34,0.6,False,13.03,,False,148.0,2.21,331.0,5.32,40.42,High Quality,Shareholder Returns,,,6.53,21.2,8.23,,,,91.67
TVSMOTOR,2017-03,4.08,6.99,22.96,-17.36,8.31,0.59,False,17.23,,False,156.0,2.03,-20.0,5.69,-2.3,High Quality,Shareholder Returns,,,4.52,21.39,5.53,,,,3.84
TVSMOTOR,2018-03,4.07,9.61,24.83,-175.52,5.04,2.59,False,4.86,,False,6507.0,1.24,-741.0,6.7,-47.17,High Quality,Mixed,,,3.61,52.52,2.17,,,,-176.76
TVSMOTOR,2019-03,3.6,10.73,22.86,-197.48,4.34,2.93,False,3.3,,False,8858.0,1.21,-2022.0,5.48,-93.48,Moderate,Growth Funded by Debt,,,3.31,55.69,-4.55,,,,-497.8
TVSMOTOR,2020-03,3.43,12.01,19.71,-242.95,3.36,3.53,False,2.66,,False,11220.0,0.98,-717.0,5.78,-31.67,Moderate,Mixed,,,4.17,60.14,1.98,,,,-172.62
TVSMOTOR,2021-03,3.13,11.49,15.89,-226.48,2.78,3.18,False,2.57,,False,11711.0,0.89,269.0,4.54,12.05,Moderate,Mixed,,,4.61,55.7,5.93,,,,72.7
TVSMOTOR,2022-03,3.0,11.31,16.61,-254.17,2.72,3.6,False,2.93,,False,15222.0,0.9,-3046.0,6.04,-110.56,Accrual Risk,Growth Funded by Debt,,,3.28,58.79,-6.47,,,,-755.92
TVSMOTOR,2023-03,4.09,12.59,23.78,-288.32,3.74,4.06,False,3.04,,False,21409.0,0.91,-5713.0,4.09,-141.87,Accrual Risk,Growth Funded by Debt,,,1.38,63.89,-13.78,,,,-1420.35
TVSMOTOR,2024-03,4.54,14.05,26.22,-264.29,4.23,3.83,False,2.91,,False,24883.0,0.93,-2254.0,2.56,-40.98,Accrual Risk,Growth Funded by Debt,,,1.29,61.88,-3.2,39.13,55.13,55.18,-554.75
ULTRACEMCO,2013-03,13.1,23.59,17.65,-15.4,9.09,0.48,False,20.41,,False,2633.0,0.69,-744.0,21.26,-15.38,High Quality,Mixed,,,0.33,24.82,17.64,,,,-176.04
ULTRACEMCO,2014-03,10.68,19.46,12.88,-18.0,6.88,0.43,False,12.07,,False,2470.0,0.64,1113.0,11.3,27.58,High Quality,Shareholder Returns,,,0.5,22.78,16.67,,,,285.86
ULTRACEMCO,2015-03,9.02,18.99,11.04,-26.69,5.52,0.52,False,8.13,,False,5329.0,0.61,2046.0,9.2,46.24,High Quality,Shareholder Returns,,,0.57,25.83,17.98,,,,517.89
ULTRACEMCO,2016-03,9.86,19.48,11.3,-24.5,6.02,0.48,False,9.48,,False,5521.0,0.61,853.0,14.6,17.4,High Quality,Shareholder Returns,,,0.44,25.77,17.99,,,,220.04
ULTRACEMCO,2017-03,10.7,20.54,11.13,-12.67,6.43,0.35,False,9.16,,False,1783.0,0.6,2504.0,9.86,48.04,High Quality,Shareholder Returns,,,0.37,20.08,19.72,,,,633.07
ULTRACEMCO,2018-03,7.18,19.84,8.43,-47.24,3.89,0.74,False,5.16,,False,14033.0,0.54,5754.0,6.02,93.64,High Quality,Liquidating Assets,,,0.58,34.09,12.55,,,,1443.38
ULTRACEMCO,2019-03,5.79,17.72,7.11,-49.69,3.14,0.75,False,4.33,,False,22416.0,0.54,7121.0,2.81,96.92,High Quality,Liquidating Assets,,,0.54,33.11,14.36,,,,1784.26
ULTRACEMCO,2020-03,13.55,21.79,14.73,-32.98,7.26,0.59,False,4.97,,False,17090.0,0.54,4780.0,9.88,51.7,High Quality,Shareholder Returns,,,0.12,29.06,21.15,,,,1203.88
ULTRACEMCO,2021-03,12.21,25.86,12.36,-21.66,6.34,0.49,False,8.2,,False,9541.0,0.52,3644.0,19.8,31.5,High Quality,Shareholder Returns,,,0.37,25.2,27.95,,,,918.73
ULTRACEMCO,2022-03,13.94,21.89,14.54,0.4,8.75,0.22,False,12.89,,False,4963.0,0.63,11540.0,4.29,100.23,High Quality,Liquidating Assets,,,0.2,13.48,17.65,,,,2894.31
ULTRACEMCO,2023-03,8.02,16.79,9.34,-0.77,5.55,0.2,False,13.52,,False,3761.0,0.69,1881.0,11.37,17.71,High Quality,Shareholder Returns,,,0.43,12.1,14.34,,,,475.98
ULTRACEMCO,2024-03,9.88,18.29,11.63,2.47,6.95,0.19,False,13.98,,False,3154.0,0.7,2109.0,12.39,16.26,High Quality,Shareholder Returns,,,0.41,11.31,15.37,28.15,21.11,19.92,534.37
UNIONBANK,2013-03,8.53,1.29,12.39,-1643.86,0.69,16.61,True,0.18,,True,205781.0,0.08,-4588.0,1.36,-1411.69,Accrual Risk,Growth Funded by Debt,,,1.03,91.91,-16.87,,,,-1141.6
UNIONBANK,2014-03,5.74,-3.07,9.05,-1741.61,0.48,17.55,True,0.1,,True,232442.0,0.08,2207.0,1.23,-244.68,Accrual Risk,Mixed,,,0.89,92.13,8.74,,,,555.57
UNIONBANK,2015-03,5.51,-3.03,8.9,-1757.06,0.46,17.72,True,0.13,,True,266800.0,0.08,-3885.0,0.99,399.28,Accrual Risk,Growth Funded by Debt,,,1.24,91.93,-11.09,,,,-967.53
UNIONBANK,2016-03,4.17,-5.97,5.84,-1616.87,0.33,16.26,True,0.08,,True,284181.0,0.08,72.0,0.03,-3.73,Accrual Risk,Reinvestor,,,0.74,91.99,0.25,,,,20.59
UNIONBANK,2017-03,1.75,-14.72,2.38,-1739.34,0.13,17.37,True,0.03,,True,304979.0,0.07,-6904.0,0.85,142.94,Accrual Risk,Growth Funded by Debt,,,0.0,91.82,-20.18,,,,-1724.93
UNIONBANK,2018-03,-15.82,-35.51,-20.64,-1825.41,-1.06,18.06,True,-0.27,,True,330484.0,0.07,5782.0,0.96,-49.42,Accrual Risk,Mixed,,,-0.0,92.84,18.5,,,,1436.12
UNIONBANK,2019-03,-8.52,-25.07,-10.89,-1725.03,-0.59,17.17,True,-0.15,,True,332389.0,0.07,-8075.0,0.87,93.88,Accrual Risk,Growth Funded by Debt,,,-0.0,92.42,-22.67,,,,-2023.75
UNIONBANK,2020-03,-8.33,-25.41,-9.18,-1495.84,-0.56,14.86,True,-0.14,,True,350899.0,0.07,-81.0,0.01,0.85,Accrual Risk,Growth Funded by Debt,,,-0.0,90.93,-0.21,,,,-24.77
UNIONBANK,2021-03,4.13,-15.97,4.42,-1506.03,0.26,15.1,True,0.07,,True,638517.0,0.06,19926.0,0.87,-179.98,Accrual Risk,Reinvestor,,,0.0,90.32,29.62,,,,4983.7
UNIONBANK,2022-03,7.72,-6.17,7.43,-1521.98,0.44,15.32,True,0.23,,True,733774.0,0.06,35781.0,0.82,-849.3,High Quality,Shareholder Returns,,,0.47,90.94,53.26,,,,8949.15
UNIONBANK,2023-03,10.49,-3.73,10.8,-1465.87,0.66,14.76,True,0.27,,True,819332.0,0.06,3495.0,3.16,-115.58,High Quality,Shareholder Returns,,,0.28,90.27,7.46,,,,879.24
UNIONBANK,2024-03,13.75,4.57,14.14,-1266.06,0.98,12.82,True,0.35,,True,907615.0,0.07,18536.0,1.39,403.83,High Quality,Shareholder Returns,,,0.14,89.27,19.86,31.87,45.09,-12.94,4641.22
UNITDSPR,2013-03,-1.01,10.51,-2.19,-144.03,-0.64,1.72,False,1.26,,True,8024.0,0.63,848.0,10.8,77.73,Accrual Risk,Reinvestor,,,29.52,50.0,18.97,,,,211.04
UNITDSPR,2014-03,-42.72,-32.05,-148.05,-360.9,-30.21,2.74,False,-2.03,,True,8069.0,0.71,-804.0,2.4,23.87,Accrual Risk,Growth Funded by Debt,,,-0.0,55.91,-5.25,,,,-256.25
UNITDSPR,2015-03,-18.23,-3.96,-255.99,-606.92,-21.38,7.57,True,-1.06,,True,4771.0,1.17,3659.0,41.66,-999.73,Accrual Risk,Other,,,-0.0,63.21,-2.12,,,,840.85
UNITDSPR,2016-03,1.68,3.92,8.75,-218.26,1.72,2.6,False,2.15,,False,4165.0,1.02,1016.0,8.63,305.11,Accrual Risk,Liquidating Assets,,,0.0,50.93,3.33,,,,257.04
UNITDSPR,2017-03,1.05,11.24,5.21,-159.73,1.05,2.32,False,1.94,,False,4144.0,0.99,420.0,2.57,42.38,Accrual Risk,Reinvestor,,,0.0,46.58,7.34,,,,106.83
UNITDSPR,2018-03,7.59,14.07,26.95,-84.72,7.3,1.41,False,4.97,,False,3421.0,0.96,1029.0,1.21,85.11,High Quality,Liquidating Assets,,,0.0,38.33,10.77,,,,267.71
UNITDSPR,2019-03,7.32,14.92,22.14,-45.05,7.51,0.93,False,6.18,,False,2858.0,1.03,882.0,0.71,63.27,High Quality,Shareholder Returns,,,0.0,31.65,10.15,,,,229.74
UNITDSPR,2020-03,6.66,16.83,16.66,-24.94,7.02,0.69,False,7.82,,False,2548.0,1.05,589.0,2.08,37.54,High Quality,Shareholder Returns,,,0.0,29.06,8.4,,,,154.84
UNITDSPR,2021-03,4.45,12.93,8.79,0.32,4.25,0.25,False,5.46,,False,1037.0,0.96,1719.0,1.22,163.56,High Quality,Shareholder Returns,,,0.0,12.18,22.36,,,,434.12
UNITDSPR,2022-03,8.35,16.42,16.37,18.83,9.15,0.12,False,16.8,,False,383.0,1.1,664.0,3.22,41.63,High Quality,Shareholder Returns,,,0.0,6.83,10.06,,,,174.47
UNITDSPR,2023-03,10.61,13.35,18.77,19.64,11.59,0.03,False,16.02,,False,-103.0,1.09,560.0,0.52,39.52,High Quality,Shareholder Returns,,,0.0,1.88,5.8,,,,150.24
UNITDSPR,2024-03,12.44,17.67,19.77,23.46,12.6,0.04,False,29.05,,False,-380.0,1.01,1344.0,2.0,67.2,High Quality,Liquidating Assets,,,3.27,2.37,9.88,,,,347.2
UNITDSPR,2024-03,12.44,17.67,18.45,18.74,11.78,0.07,False,29.05,,False,-301.0,0.95,1344.0,2.0,67.2,High Quality,Liquidating Assets,,,3.27,4.33,9.88,1.75,,,346.67
VBL,2012-12,1.39,12.67,,167.65,,,False,2.34,,False,0.0,,-227.0,28.17,-99.56,High Quality,Mixed,,,0.0,,15.56,,,,
VBL,2013-12,-1.89,13.76,,158.15,,,False,1.81,,False,0.0,,-277.0,27.14,-95.19,High Quality,Mixed,,,-0.0,,14.04,,,,
